fieldNumber,fieldSpeciesName,infraSpecificRank,infraSpecificName,otherSpeciesName,altitude,sourceOfCoordinates,coordinatePrecision,coordinateUncertainty,dateCreated,sourceFile,generalNotes,hybridStatus,hybridStatusNotes,archived,nswNumber,sampleDate,bundleNumber,boxNumber,livingCollectionId,populationGeneticsId,collectionNotes,tissueSampleColumn,tissueSampleType,hmNumber,herbariumId,herbariumSpecimenIrn,herbariumSpecimenCollector,herbariumCollectionDate,dateToDart,dartServiceNumber,dartOptimization,dartSequencing,duplicateSampleSent,dartNotes,dateToMtAnnan,destructiveSamplingDate,destructiveSamplingBy,destructiveSamplingSiteName,populationInfoId,phenologyId,eventId,idCurrent,acceptedName,genus,species,provisionalAcceptedStatus,taxonType,locality,nationalPark,natureReserve,peoplePresent,stateConservationArea,stateForest,otherTenure,eventKey,plants10m,adultsPresent,juvenilesPresent,speciesIdConfidence,speciesIdNotes,nativeStatus,populationNotes,reproductiveState,flowers,fruit,dartOrderCount,dartOrderServiceNumbers,projectsString,id,type,date,decimalLongitude,decimalLatitude,geodeticDatum
,Melaleuca quinquenervia,,,,-1.483887,GPS,5.0,6.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026904,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.3,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002301,phenology-h0jk66u,S1290_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,End of Macdougall St; Corrindi,,,Joel Cohen; Angus Robinson,,,,S1290_2018-02-07,more than 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.197111,-30.035872,WGS84
,Melaleuca quinquenervia,,,,3.030579,GPS,5.0,12.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026909,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.4,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002301,phenology-h0jk66u,S1290_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,End of Macdougall St; Corrindi,,,Joel Cohen; Angus Robinson,,,,S1290_2018-02-07,more than 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.197079,-30.036213,WGS84
,Melaleuca quinquenervia,,,,6.247375,GPS,5.0,8.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026914,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.5,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002301,phenology-h0jk66u,S1290_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,End of Macdougall St; Corrindi,,,Joel Cohen; Angus Robinson,,,,S1290_2018-02-07,more than 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.197355,-30.036687,WGS84
,Melaleuca quinquenervia,,,,-0.254822,GPS,5.0,6.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026919,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.6,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002301,phenology-h0jk66u,S1290_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,End of Macdougall St; Corrindi,,,Joel Cohen; Angus Robinson,,,,S1290_2018-02-07,more than 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.196829,-30.03705,WGS84
,Melaleuca quinquenervia,,,,10.106689,GPS,5.0,12.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1028527,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.1..tap.in.white.space.and.accept.coordinates.,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002302,phenology-b9op28w,S1287_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Junction of Esk River and Iluka Road,,,Joel Cohen; Angus Robinson,,,,S1287_2018-02-07,less than 5,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.319522,-29.3529,WGS84
,Melaleuca quinquenervia,,,,12.822449,GPS,100.0,64.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1028508,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.2,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002302,phenology-b9op28w,S1287_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Junction of Esk River and Iluka Road,,,Joel Cohen; Angus Robinson,,,,S1287_2018-02-07,less than 5,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.319323,-29.353023,WGS84
,Melaleuca quinquenervia,,,,0.986023,GPS,10.0,32.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1028507,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.3,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002302,phenology-b9op28w,S1287_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Junction of Esk River and Iluka Road,,,Joel Cohen; Angus Robinson,,,,S1287_2018-02-07,less than 5,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.319571,-29.353596,WGS84
,Melaleuca quinquenervia,,,,4.319885,GPS,50.0,8.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1028506,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.4,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002302,phenology-b9op28w,S1287_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Junction of Esk River and Iluka Road,,,Joel Cohen; Angus Robinson,,,,S1287_2018-02-07,less than 5,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.319678,-29.353432,WGS84
,Melaleuca quinquenervia,,,,-2.345154,GPS,50.0,128.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1027801,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.5,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002302,phenology-b9op28w,S1287_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Junction of Esk River and Iluka Road,,,Joel Cohen; Angus Robinson,,,,S1287_2018-02-07,less than 5,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.319641,-29.353398,WGS84
,Melaleuca quinquenervia,,,,13.912109,GPS,5.0,16.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1027796,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.6,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002302,phenology-b9op28w,S1287_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Junction of Esk River and Iluka Road,,,Joel Cohen; Angus Robinson,,,,S1287_2018-02-07,less than 5,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.318251,-29.35333,WGS84
,Melaleuca quinquenervia,,,,-29.462463,GPS,10.0,24.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026382,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.1..tap.in.white.space.and.accept.coordinates.,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002303,phenology-o9sn93r,S1284_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,End of Milne Street,,,Joel Cohen; Angus Robinson,Cape Byron State Conservation Area,,,S1284_2018-02-07,between 5 and 20,Yes,Can't tell,,,,,,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.623817,-28.648679,WGS84
,Melaleuca quinquenervia,,,,19.428783,GPS,5.0,4.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026408,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.2,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002303,phenology-o9sn93r,S1284_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,End of Milne Street,,,Joel Cohen; Angus Robinson,Cape Byron State Conservation Area,,,S1284_2018-02-07,between 5 and 20,Yes,Can't tell,,,,,,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.623952,-28.648646,WGS84
,Melaleuca quinquenervia,,,,-6.779724,GPS,5.0,12.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1028529,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.3,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002303,phenology-o9sn93r,S1284_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,End of Milne Street,,,Joel Cohen; Angus Robinson,Cape Byron State Conservation Area,,,S1284_2018-02-07,between 5 and 20,Yes,Can't tell,,,,,,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.623982,-28.648539,WGS84
,Melaleuca quinquenervia,,,,0.369263,GPS,5.0,8.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1027798,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.4,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002303,phenology-o9sn93r,S1284_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,End of Milne Street,,,Joel Cohen; Angus Robinson,Cape Byron State Conservation Area,,,S1284_2018-02-07,between 5 and 20,Yes,Can't tell,,,,,,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.624146,-28.648514,WGS84
,Melaleuca quinquenervia,,,,-8.953796,GPS,10.0,48.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1027800,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.5,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002303,phenology-o9sn93r,S1284_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,End of Milne Street,,,Joel Cohen; Angus Robinson,Cape Byron State Conservation Area,,,S1284_2018-02-07,between 5 and 20,Yes,Can't tell,,,,,,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.62436,-28.648348,WGS84
,Melaleuca quinquenervia,,,,32.681824,GPS,10.0,24.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1027799,2018-02-06T13:00:00+00:00,,,,,,Location...genetic.sample.6,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002303,phenology-o9sn93r,S1284_2018-02-07,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,End of Milne Street,,,Joel Cohen; Angus Robinson,Cape Byron State Conservation Area,,,S1284_2018-02-07,between 5 and 20,Yes,Can't tell,,,,,,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,153.625509,-28.648726,WGS84
,Melaleuca quinquenervia,,,,15.167161,GPS,5.0,3.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026398,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.1..tap.in.white.space.and.accept.coordinates.,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002304,phenology-j2vw02d,S1281_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Road to Green Point,Booti Booti National Park,,Joel Cohen; Angus Robinson,,,,S1281_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,buds,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,152.534154,-32.253346,WGS84
,Melaleuca quinquenervia,,,,10.767944,GPS,5.0,12.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026396,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.2,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002304,phenology-j2vw02d,S1281_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Road to Green Point,Booti Booti National Park,,Joel Cohen; Angus Robinson,,,,S1281_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,buds,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,152.534042,-32.253145,WGS84
,Melaleuca quinquenervia,,,,38.13275,GPS,10.0,48.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026393,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.3,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002304,phenology-j2vw02d,S1281_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Road to Green Point,Booti Booti National Park,,Joel Cohen; Angus Robinson,,,,S1281_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,buds,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,152.533752,-32.253097,WGS84
,Melaleuca quinquenervia,,,,9.05603,GPS,5.0,6.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026389,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.4,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002304,phenology-j2vw02d,S1281_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Road to Green Point,Booti Booti National Park,,Joel Cohen; Angus Robinson,,,,S1281_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,buds,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,152.533856,-32.253271,WGS84
,Melaleuca quinquenervia,,,,13.352295,GPS,30.0,16.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026388,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.5,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002304,phenology-j2vw02d,S1281_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Road to Green Point,Booti Booti National Park,,Joel Cohen; Angus Robinson,,,,S1281_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,buds,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,152.534494,-32.253324,WGS84
,Melaleuca quinquenervia,,,,8.719482,GPS,5.0,6.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026383,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.6,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002304,phenology-j2vw02d,S1281_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Road to Green Point,Booti Booti National Park,,Joel Cohen; Angus Robinson,,,,S1281_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,buds,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,152.534822,-32.253277,WGS84
,Melaleuca quinquenervia,,,,-5.118958,GPS,5.0,4.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026404,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.1..tap.in.white.space.and.accept.coordinates.,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002308,phenology-n9yt11r,S1278_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Lakeside Leasure Centre,,,Joel Cohen; Angus Robinson,,,,S1278_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.786522,-32.764573,WGS84
,Melaleuca quinquenervia,,,,10.103271,GPS,5.0,12.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026403,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.2,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002308,phenology-n9yt11r,S1278_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Lakeside Leasure Centre,,,Joel Cohen; Angus Robinson,,,,S1278_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.786464,-32.764658,WGS84
,Melaleuca quinquenervia,,,,14.654602,GPS,5.0,8.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026402,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.3,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002308,phenology-n9yt11r,S1278_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Lakeside Leasure Centre,,,Joel Cohen; Angus Robinson,,,,S1278_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.786206,-32.764587,WGS84
,Melaleuca quinquenervia,,,,17.28357,GPS,5.0,12.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026401,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.4,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002308,phenology-n9yt11r,S1278_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Lakeside Leasure Centre,,,Joel Cohen; Angus Robinson,,,,S1278_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.785972,-32.764552,WGS84
,Melaleuca quinquenervia,,,,2.701294,GPS,5.0,4.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026400,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.5,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002308,phenology-n9yt11r,S1278_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Lakeside Leasure Centre,,,Joel Cohen; Angus Robinson,,,,S1278_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.785803,-32.764359,WGS84
,Melaleuca quinquenervia,,,,-1.173462,GPS,5.0,6.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026399,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.6,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002308,phenology-n9yt11r,S1278_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Lakeside Leasure Centre,,,Joel Cohen; Angus Robinson,,,,S1278_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.785768,-32.764193,WGS84
,Melaleuca quinquenervia,,,,-12.595215,GPS,5.0,12.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026411,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.1..tap.in.white.space.and.accept.coordinates.,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002309,phenology-c8bg10t,S1275_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Along Scenic Drive; McMasters Beach,,,Joel Cohen; Angus Robinson,,,Local council,S1275_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.420783,-33.49254,WGS84
,Melaleuca quinquenervia,,,,-7.672058,GPS,10.0,16.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026410,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.2,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002309,phenology-c8bg10t,S1275_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Along Scenic Drive; McMasters Beach,,,Joel Cohen; Angus Robinson,,,Local council,S1275_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.420784,-33.492529,WGS84
,Melaleuca quinquenervia,,,,7.004639,GPS,5.0,12.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026409,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.3,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002309,phenology-c8bg10t,S1275_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Along Scenic Drive; McMasters Beach,,,Joel Cohen; Angus Robinson,,,Local council,S1275_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.421157,-33.49246,WGS84
,Melaleuca quinquenervia,,,,-20.552582,GPS,10.0,32.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026407,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.4,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002309,phenology-c8bg10t,S1275_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Along Scenic Drive; McMasters Beach,,,Joel Cohen; Angus Robinson,,,Local council,S1275_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.420881,-33.492354,WGS84
,Melaleuca quinquenervia,,,,4.863708,GPS,5.0,4.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026406,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.5,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002309,phenology-c8bg10t,S1275_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Along Scenic Drive; McMasters Beach,,,Joel Cohen; Angus Robinson,,,Local council,S1275_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.420101,-33.492563,WGS84
,Melaleuca quinquenervia,,,,3.240906,GPS,10.0,12.0,2018-02-25 13:00:00+00:00,restore_and_renew downloaded 21feb2018.xls,,,,False,NSW1026405,2018-02-04T13:00:00+00:00,,,,,,Location...genetic.sample.6,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002309,phenology-c8bg10t,S1275_2018-02-05,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Along Scenic Drive; McMasters Beach,,,Joel Cohen; Angus Robinson,,,Local council,S1275_2018-02-05,between 5 and 20,Yes,Yes,,,,,fertile,,"immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.420197,-33.49261,WGS84
,Melaleuca quinquenervia,,,,24.711208,GPS,5.0,3.0,2018-03-01 13:00:00+00:00,restore_and_renew downloaded 27feb2018.xls,,,,False,NSW1035353,2018-02-20T13:00:00+00:00,,,,,,Location...genetic.sample.1..tap.in.white.space.and.accept.coordinates.,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002400,phenology-o3ex73o,S1347_2018-02-21,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Area surrounding Kurnell visitor centre,Kamay Botany Bay National Park,,Joel Cohen; Susan Rutherford,,,,S1347_2018-02-21,less than 5,Yes,Yes,,,,,fertile,"buds, mature, bisexual","not present, immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.221992,-34.00536,WGS84
,Melaleuca quinquenervia,,,,15.017178,GPS,30.0,32.0,2018-03-01 13:00:00+00:00,restore_and_renew downloaded 27feb2018.xls,,,,False,NSW1035136,2018-02-20T13:00:00+00:00,,,,,,Location...genetic.sample.2,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002400,phenology-o3ex73o,S1347_2018-02-21,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Area surrounding Kurnell visitor centre,Kamay Botany Bay National Park,,Joel Cohen; Susan Rutherford,,,,S1347_2018-02-21,less than 5,Yes,Yes,,,,,fertile,"buds, mature, bisexual","not present, immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.222451,-34.005575,WGS84
,Melaleuca quinquenervia,,,,21.258572,GPS,10.0,8.0,2018-03-01 13:00:00+00:00,restore_and_renew downloaded 27feb2018.xls,,,,False,NSW1035348,2018-02-20T13:00:00+00:00,,,,,,Location...genetic.sample.3,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002400,phenology-o3ex73o,S1347_2018-02-21,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Area surrounding Kurnell visitor centre,Kamay Botany Bay National Park,,Joel Cohen; Susan Rutherford,,,,S1347_2018-02-21,less than 5,Yes,Yes,,,,,fertile,"buds, mature, bisexual","not present, immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.222716,-34.005477,WGS84
