FID,n,species,Lat,Long,Pop,ID,IID
NSW_1079725,4,Melaleuca quinquenervia,-32.40455938,152.4550092,p72bbeb40,NSW_1079725_4,1144
NSW_1079725,5,Melaleuca quinquenervia,-32.40455938,152.4550092,p72bbeb40,NSW_1079725_5,1145
NSW_1079725,6,Melaleuca quinquenervia,-32.40455938,152.4550092,p72bbeb40,NSW_1079725_6,1146
NSW_1079725,7,Melaleuca quinquenervia,-32.40455938,152.4550092,p72bbeb40,NSW_1079725_7,1147
NSW_1079725,8,Melaleuca quinquenervia,-32.40455938,152.4550092,p72bbeb40,NSW_1079725_8,1148
NSW_1079725,9,Melaleuca quinquenervia,-32.40455938,152.4550092,p72bbeb40,NSW_1079725_9,1149
NSW_1079726,1,Melaleuca quinquenervia,-31.70961823,152.7898261,pa9710de0,NSW_1079726_1,1153
NSW_1079726,10,Melaleuca quinquenervia,-31.70961823,152.7898261,pa9710de0,NSW_1079726_10,1162
NSW_1079726,11,Melaleuca quinquenervia,-31.70961823,152.7898261,pa9710de0,NSW_1079726_11,1163
NSW_1079726,12,Melaleuca quinquenervia,-31.70961823,152.7898261,pa9710de0,NSW_1079726_12,1164
NSW_1079726,2,Melaleuca quinquenervia,-31.70961823,152.7898261,pa9710de0,NSW_1079726_2,1154
NSW_1079726,3,Melaleuca quinquenervia,-31.70961823,152.7898261,pa9710de0,NSW_1079726_3,1155
NSW_1079726,4,Melaleuca quinquenervia,-31.70961823,152.7898261,pa9710de0,NSW_1079726_4,1156
NSW_1079726,5,Melaleuca quinquenervia,-31.70961823,152.7898261,pa9710de0,NSW_1079726_5,1157
NSW_1079726,6,Melaleuca quinquenervia,-31.70961823,152.7898261,pa9710de0,NSW_1079726_6,1158
NSW_1079726,7,Melaleuca quinquenervia,-31.70961823,152.7898261,pa9710de0,NSW_1079726_7,1159
NSW_1079726,8,Melaleuca quinquenervia,-31.70961823,152.7898261,pa9710de0,NSW_1079726_8,1160
NSW_1079726,9,Melaleuca quinquenervia,-31.70961823,152.7898261,pa9710de0,NSW_1079726_9,1161
NSW_1079727,1,Melaleuca quinquenervia,-32.58364896,152.2830206,p72bbeb40,NSW_1079727_1,1165
NSW_1079727,10,Melaleuca quinquenervia,-32.58364896,152.2830206,p72bbeb40,NSW_1079727_10,1174
NSW_1079727,11,Melaleuca quinquenervia,-32.58364896,152.2830206,p72bbeb40,NSW_1079727_11,1175
NSW_1079727,12,Melaleuca quinquenervia,-32.58364896,152.2830206,p72bbeb40,NSW_1079727_12,1176
NSW_1079727,2,Melaleuca quinquenervia,-32.58364896,152.2830206,p72bbeb40,NSW_1079727_2,1166
NSW_1079727,3,Melaleuca quinquenervia,-32.58364896,152.2830206,p72bbeb40,NSW_1079727_3,1167
NSW_1079727,4,Melaleuca quinquenervia,-32.58364896,152.2830206,p72bbeb40,NSW_1079727_4,1168
NSW_1079727,5,Melaleuca quinquenervia,-32.58364896,152.2830206,p72bbeb40,NSW_1079727_5,1169
NSW_1079727,6,Melaleuca quinquenervia,-32.58364896,152.2830206,p72bbeb40,NSW_1079727_6,1170
NSW_1079727,7,Melaleuca quinquenervia,-32.58364896,152.2830206,p72bbeb40,NSW_1079727_7,1171
NSW_1079727,8,Melaleuca quinquenervia,-32.58364896,152.2830206,p72bbeb40,NSW_1079727_8,1172
NSW_1079727,9,Melaleuca quinquenervia,-32.58364896,152.2830206,p72bbeb40,NSW_1079727_9,1173
NSW_1079728,1,Melaleuca quinquenervia,-32.75247562,152.1225817,p9c3c9590,NSW_1079728_1,1177
NSW_1079728,10,Melaleuca quinquenervia,-32.75247562,152.1225817,p9c3c9590,NSW_1079728_10,1186
NSW_1079728,11,Melaleuca quinquenervia,-32.75247562,152.1225817,p9c3c9590,NSW_1079728_11,1187
NSW_1079728,12,Melaleuca quinquenervia,-32.75247562,152.1225817,p9c3c9590,NSW_1079728_12,1188
NSW_1079728,2,Melaleuca quinquenervia,-32.75247562,152.1225817,p9c3c9590,NSW_1079728_2,1178
NSW_1079728,3,Melaleuca quinquenervia,-32.75247562,152.1225817,p9c3c9590,NSW_1079728_3,1179
NSW_1079728,4,Melaleuca quinquenervia,-32.75247562,152.1225817,p9c3c9590,NSW_1079728_4,1180
NSW_1079728,5,Melaleuca quinquenervia,-32.75247562,152.1225817,p9c3c9590,NSW_1079728_5,1181
NSW_1079728,6,Melaleuca quinquenervia,-32.75247562,152.1225817,p9c3c9590,NSW_1079728_6,1182
NSW_1079728,7,Melaleuca quinquenervia,-32.75247562,152.1225817,p9c3c9590,NSW_1079728_7,1183
NSW_1079728,8,Melaleuca quinquenervia,-32.75247562,152.1225817,p9c3c9590,NSW_1079728_8,1184
NSW_1079728,9,Melaleuca quinquenervia,-32.75247562,152.1225817,p9c3c9590,NSW_1079728_9,1185
NSW_1079729,1,Melaleuca quinquenervia,-32.58534845,152.281299,p72bbeb40,NSW_1079729_1,1189
NSW_1079729,10,Melaleuca quinquenervia,-32.58534845,152.281299,p72bbeb40,NSW_1079729_10,1198
NSW_1079729,11,Melaleuca quinquenervia,-32.58534845,152.281299,p72bbeb40,NSW_1079729_11,1199
NSW_1079729,12,Melaleuca quinquenervia,-32.58534845,152.281299,p72bbeb40,NSW_1079729_12,1200
NSW_1079729,2,Melaleuca quinquenervia,-32.58534845,152.281299,p72bbeb40,NSW_1079729_2,1190
NSW_1079729,3,Melaleuca quinquenervia,-32.58534845,152.281299,p72bbeb40,NSW_1079729_3,1191
NSW_1079729,4,Melaleuca quinquenervia,-32.58534845,152.281299,p72bbeb40,NSW_1079729_4,1192
NSW_1079729,5,Melaleuca quinquenervia,-32.58534845,152.281299,p72bbeb40,NSW_1079729_5,1193
NSW_1079729,6,Melaleuca quinquenervia,-32.58534845,152.281299,p72bbeb40,NSW_1079729_6,1194
NSW_1079729,7,Melaleuca quinquenervia,-32.58534845,152.281299,p72bbeb40,NSW_1079729_7,1195
NSW_1079729,8,Melaleuca quinquenervia,-32.58534845,152.281299,p72bbeb40,NSW_1079729_8,1196
NSW_1079729,9,Melaleuca quinquenervia,-32.58534845,152.281299,p72bbeb40,NSW_1079729_9,1197
NSW_1079730,1,Melaleuca quinquenervia,-32.40517351,152.4501677,p72bbeb40,NSW_1079730_1,1201
NSW_1079730,10,Melaleuca quinquenervia,-32.40517351,152.4501677,p72bbeb40,NSW_1079730_10,1210
NSW_1079730,11,Melaleuca quinquenervia,-32.40517351,152.4501677,p72bbeb40,NSW_1079730_11,1211
NSW_1079730,12,Melaleuca quinquenervia,-32.40517351,152.4501677,p72bbeb40,NSW_1079730_12,1212
NSW_1079730,2,Melaleuca quinquenervia,-32.40517351,152.4501677,p72bbeb40,NSW_1079730_2,1202
NSW_1079730,3,Melaleuca quinquenervia,-32.40517351,152.4501677,p72bbeb40,NSW_1079730_3,1203
NSW_1079730,4,Melaleuca quinquenervia,-32.40517351,152.4501677,p72bbeb40,NSW_1079730_4,1204
NSW_1079730,5,Melaleuca quinquenervia,-32.40517351,152.4501677,p72bbeb40,NSW_1079730_5,1205
NSW_1079730,6,Melaleuca quinquenervia,-32.40517351,152.4501677,p72bbeb40,NSW_1079730_6,1206
NSW_1079730,7,Melaleuca quinquenervia,-32.40517351,152.4501677,p72bbeb40,NSW_1079730_7,1207
NSW_1079730,8,Melaleuca quinquenervia,-32.40517351,152.4501677,p72bbeb40,NSW_1079730_8,1208
NSW_1079730,9,Melaleuca quinquenervia,-32.40517351,152.4501677,p72bbeb40,NSW_1079730_9,1209
NSW_1079731,1,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_1,1213
NSW_1079731,1,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_1,1214
NSW_1079731,10,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_10,1231
NSW_1079731,10,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_10,1232
NSW_1079731,11,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_11,1233
NSW_1079731,11,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_11,1234
NSW_1079731,12,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_12,1235
NSW_1079731,12,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_12,1236
NSW_1079731,2,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_2,1215
NSW_1079731,2,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_2,1216
NSW_1079731,3,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_3,1217
NSW_1079731,3,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_3,1218
NSW_1079731,4,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_4,1219
NSW_1079731,4,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_4,1220
NSW_1079731,5,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_5,1221
NSW_1079731,5,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_5,1222
NSW_1079731,6,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_6,1223
NSW_1079731,6,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_6,1224
NSW_1079731,7,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_7,1225
NSW_1079731,7,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_7,1226
NSW_1079731,8,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_8,1227
NSW_1079731,8,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_8,1228
NSW_1079731,9,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_9,1229
NSW_1079731,9,Melaleuca quinquenervia,-31.71631709,152.791639,pa9710de0,NSW_1079731_9,1230
NSW_1079732,1,Melaleuca quinquenervia,-32.40455719,152.4550025,p72bbeb40,NSW_1079732_1,1237
NSW_1079732,10,Melaleuca quinquenervia,-32.40455719,152.4550025,p72bbeb40,NSW_1079732_10,1246
NSW_1079732,11,Melaleuca quinquenervia,-32.40455719,152.4550025,p72bbeb40,NSW_1079732_11,1247
NSW_1079732,12,Melaleuca quinquenervia,-32.40455719,152.4550025,p72bbeb40,NSW_1079732_12,1248
NSW_1079732,2,Melaleuca quinquenervia,-32.40455719,152.4550025,p72bbeb40,NSW_1079732_2,1238
NSW_1079732,3,Melaleuca quinquenervia,-32.40455719,152.4550025,p72bbeb40,NSW_1079732_3,1239
NSW_1079732,4,Melaleuca quinquenervia,-32.40455719,152.4550025,p72bbeb40,NSW_1079732_4,1240
NSW_1079732,5,Melaleuca quinquenervia,-32.40455719,152.4550025,p72bbeb40,NSW_1079732_5,1241
NSW_1079732,6,Melaleuca quinquenervia,-32.40455719,152.4550025,p72bbeb40,NSW_1079732_6,1242
NSW_1079732,7,Melaleuca quinquenervia,-32.40455719,152.4550025,p72bbeb40,NSW_1079732_7,1243
NSW_1079732,8,Melaleuca quinquenervia,-32.40455719,152.4550025,p72bbeb40,NSW_1079732_8,1244
NSW_1079732,9,Melaleuca quinquenervia,-32.40455719,152.4550025,p72bbeb40,NSW_1079732_9,1245
NSW_1079733,1,Melaleuca quinquenervia,-32.58106381,152.2854511,p72bbeb40,NSW_1079733_1,1249
NSW_1079733,10,Melaleuca quinquenervia,-32.58106381,152.2854511,p72bbeb40,NSW_1079733_10,1258
NSW_1079733,11,Melaleuca quinquenervia,-32.58106381,152.2854511,p72bbeb40,NSW_1079733_11,1259
NSW_1079733,12,Melaleuca quinquenervia,-32.58106381,152.2854511,p72bbeb40,NSW_1079733_12,1260
NSW_1079733,2,Melaleuca quinquenervia,-32.58106381,152.2854511,p72bbeb40,NSW_1079733_2,1250
NSW_1079733,3,Melaleuca quinquenervia,-32.58106381,152.2854511,p72bbeb40,NSW_1079733_3,1251
NSW_1079733,4,Melaleuca quinquenervia,-32.58106381,152.2854511,p72bbeb40,NSW_1079733_4,1252
NSW_1079733,5,Melaleuca quinquenervia,-32.58106381,152.2854511,p72bbeb40,NSW_1079733_5,1253
NSW_1079733,6,Melaleuca quinquenervia,-32.58106381,152.2854511,p72bbeb40,NSW_1079733_6,1254
NSW_1079733,7,Melaleuca quinquenervia,-32.58106381,152.2854511,p72bbeb40,NSW_1079733_7,1255
NSW_1079733,8,Melaleuca quinquenervia,-32.58106381,152.2854511,p72bbeb40,NSW_1079733_8,1256
NSW_1079733,9,Melaleuca quinquenervia,-32.58106381,152.2854511,p72bbeb40,NSW_1079733_9,1257
NSW_1079734,1,Melaleuca quinquenervia,-32.59184361,152.272363,p72bbeb40,NSW_1079734_1,1261
NSW_1079734,10,Melaleuca quinquenervia,-32.59184361,152.272363,p72bbeb40,NSW_1079734_10,1270
NSW_1079734,11,Melaleuca quinquenervia,-32.59184361,152.272363,p72bbeb40,NSW_1079734_11,1271
NSW_1079734,12,Melaleuca quinquenervia,-32.59184361,152.272363,p72bbeb40,NSW_1079734_12,1272
NSW_1079734,2,Melaleuca quinquenervia,-32.59184361,152.272363,p72bbeb40,NSW_1079734_2,1262
NSW_1079734,3,Melaleuca quinquenervia,-32.59184361,152.272363,p72bbeb40,NSW_1079734_3,1263
NSW_1079734,4,Melaleuca quinquenervia,-32.59184361,152.272363,p72bbeb40,NSW_1079734_4,1264
NSW_1079734,5,Melaleuca quinquenervia,-32.59184361,152.272363,p72bbeb40,NSW_1079734_5,1265
NSW_1079734,6,Melaleuca quinquenervia,-32.59184361,152.272363,p72bbeb40,NSW_1079734_6,1266
NSW_1079734,7,Melaleuca quinquenervia,-32.59184361,152.272363,p72bbeb40,NSW_1079734_7,1267
NSW_1079734,8,Melaleuca quinquenervia,-32.59184361,152.272363,p72bbeb40,NSW_1079734_8,1268
NSW_1079734,9,Melaleuca quinquenervia,-32.59184361,152.272363,p72bbeb40,NSW_1079734_9,1269
NSW_1079735,1,Melaleuca quinquenervia,-31.71631504,152.7916554,pa9710de0,NSW_1079735_1,1273
NSW_1079735,10,Melaleuca quinquenervia,-31.71631504,152.7916554,pa9710de0,NSW_1079735_10,1282
NSW_1079735,11,Melaleuca quinquenervia,-31.71631504,152.7916554,pa9710de0,NSW_1079735_11,1283
NSW_1079735,12,Melaleuca quinquenervia,-31.71631504,152.7916554,pa9710de0,NSW_1079735_12,1284
NSW_1079735,2,Melaleuca quinquenervia,-31.71631504,152.7916554,pa9710de0,NSW_1079735_2,1274
NSW_1079735,3,Melaleuca quinquenervia,-31.71631504,152.7916554,pa9710de0,NSW_1079735_3,1275
NSW_1079735,4,Melaleuca quinquenervia,-31.71631504,152.7916554,pa9710de0,NSW_1079735_4,1276
NSW_1079735,5,Melaleuca quinquenervia,-31.71631504,152.7916554,pa9710de0,NSW_1079735_5,1277
NSW_1079735,6,Melaleuca quinquenervia,-31.71631504,152.7916554,pa9710de0,NSW_1079735_6,1278
NSW_1079735,7,Melaleuca quinquenervia,-31.71631504,152.7916554,pa9710de0,NSW_1079735_7,1279
NSW_1079735,8,Melaleuca quinquenervia,-31.71631504,152.7916554,pa9710de0,NSW_1079735_8,1280
NSW_1079735,9,Melaleuca quinquenervia,-31.71631504,152.7916554,pa9710de0,NSW_1079735_9,1281
NSW_1079736,1,Melaleuca quinquenervia,-31.71824925,152.7925521,pa9710de0,NSW_1079736_1,1285
NSW_1079736,10,Melaleuca quinquenervia,-31.71824925,152.7925521,pa9710de0,NSW_1079736_10,1294
NSW_1079736,11,Melaleuca quinquenervia,-31.71824925,152.7925521,pa9710de0,NSW_1079736_11,1295
NSW_1079736,12,Melaleuca quinquenervia,-31.71824925,152.7925521,pa9710de0,NSW_1079736_12,1296
NSW_1079736,2,Melaleuca quinquenervia,-31.71824925,152.7925521,pa9710de0,NSW_1079736_2,1286
NSW_1079736,3,Melaleuca quinquenervia,-31.71824925,152.7925521,pa9710de0,NSW_1079736_3,1287
NSW_1079736,4,Melaleuca quinquenervia,-31.71824925,152.7925521,pa9710de0,NSW_1079736_4,1288
NSW_1079736,5,Melaleuca quinquenervia,-31.71824925,152.7925521,pa9710de0,NSW_1079736_5,1289
NSW_1079736,6,Melaleuca quinquenervia,-31.71824925,152.7925521,pa9710de0,NSW_1079736_6,1290
NSW_1079736,7,Melaleuca quinquenervia,-31.71824925,152.7925521,pa9710de0,NSW_1079736_7,1291
NSW_1079736,8,Melaleuca quinquenervia,-31.71824925,152.7925521,pa9710de0,NSW_1079736_8,1292
NSW_1079736,9,Melaleuca quinquenervia,-31.71824925,152.7925521,pa9710de0,NSW_1079736_9,1293
NSW_1079737,1,Melaleuca quinquenervia,-32.59188917,152.2724035,p72bbeb40,NSW_1079737_1,1297
NSW_1079737,10,Melaleuca quinquenervia,-32.59188917,152.2724035,p72bbeb40,NSW_1079737_10,1306
NSW_1079737,11,Melaleuca quinquenervia,-32.59188917,152.2724035,p72bbeb40,NSW_1079737_11,1307
NSW_1079737,12,Melaleuca quinquenervia,-32.59188917,152.2724035,p72bbeb40,NSW_1079737_12,1308
NSW_1079737,2,Melaleuca quinquenervia,-32.59188917,152.2724035,p72bbeb40,NSW_1079737_2,1298
NSW_1079737,3,Melaleuca quinquenervia,-32.59188917,152.2724035,p72bbeb40,NSW_1079737_3,1299
NSW_1079737,4,Melaleuca quinquenervia,-32.59188917,152.2724035,p72bbeb40,NSW_1079737_4,1300
NSW_1079737,5,Melaleuca quinquenervia,-32.59188917,152.2724035,p72bbeb40,NSW_1079737_5,1301
NSW_1079737,6,Melaleuca quinquenervia,-32.59188917,152.2724035,p72bbeb40,NSW_1079737_6,1302
NSW_1079737,7,Melaleuca quinquenervia,-32.59188917,152.2724035,p72bbeb40,NSW_1079737_7,1303
NSW_1079737,8,Melaleuca quinquenervia,-32.59188917,152.2724035,p72bbeb40,NSW_1079737_8,1304
NSW_1079737,9,Melaleuca quinquenervia,-32.59188917,152.2724035,p72bbeb40,NSW_1079737_9,1305
NSW_1079738,1,Melaleuca quinquenervia,-31.68884571,152.7937629,pa9710de0,NSW_1079738_1,1309
NSW_1079738,10,Melaleuca quinquenervia,-31.68884571,152.7937629,pa9710de0,NSW_1079738_10,1318
NSW_1079738,11,Melaleuca quinquenervia,-31.68884571,152.7937629,pa9710de0,NSW_1079738_11,1319
NSW_1079738,12,Melaleuca quinquenervia,-31.68884571,152.7937629,pa9710de0,NSW_1079738_12,1320
NSW_1079738,2,Melaleuca quinquenervia,-31.68884571,152.7937629,pa9710de0,NSW_1079738_2,1310
NSW_1079738,3,Melaleuca quinquenervia,-31.68884571,152.7937629,pa9710de0,NSW_1079738_3,1311
NSW_1079738,4,Melaleuca quinquenervia,-31.68884571,152.7937629,pa9710de0,NSW_1079738_4,1312
NSW_1079738,5,Melaleuca quinquenervia,-31.68884571,152.7937629,pa9710de0,NSW_1079738_5,1313
NSW_1079738,6,Melaleuca quinquenervia,-31.68884571,152.7937629,pa9710de0,NSW_1079738_6,1314
NSW_1079738,7,Melaleuca quinquenervia,-31.68884571,152.7937629,pa9710de0,NSW_1079738_7,1315
NSW_1079738,8,Melaleuca quinquenervia,-31.68884571,152.7937629,pa9710de0,NSW_1079738_8,1316
NSW_1079738,9,Melaleuca quinquenervia,-31.68884571,152.7937629,pa9710de0,NSW_1079738_9,1317
NSW_1079739,1,Melaleuca quinquenervia,-31.69862089,152.7916118,pa9710de0,NSW_1079739_1,1321
NSW_1079739,10,Melaleuca quinquenervia,-31.69862089,152.7916118,pa9710de0,NSW_1079739_10,1330
NSW_1079739,11,Melaleuca quinquenervia,-31.69862089,152.7916118,pa9710de0,NSW_1079739_11,1331
NSW_1079739,12,Melaleuca quinquenervia,-31.69862089,152.7916118,pa9710de0,NSW_1079739_12,1332
NSW_1079739,2,Melaleuca quinquenervia,-31.69862089,152.7916118,pa9710de0,NSW_1079739_2,1322
NSW_1079739,3,Melaleuca quinquenervia,-31.69862089,152.7916118,pa9710de0,NSW_1079739_3,1323
NSW_1079739,4,Melaleuca quinquenervia,-31.69862089,152.7916118,pa9710de0,NSW_1079739_4,1324
NSW_1079739,5,Melaleuca quinquenervia,-31.69862089,152.7916118,pa9710de0,NSW_1079739_5,1325
NSW_1079739,6,Melaleuca quinquenervia,-31.69862089,152.7916118,pa9710de0,NSW_1079739_6,1326
NSW_1079739,7,Melaleuca quinquenervia,-31.69862089,152.7916118,pa9710de0,NSW_1079739_7,1327
NSW_1079739,8,Melaleuca quinquenervia,-31.69862089,152.7916118,pa9710de0,NSW_1079739_8,1328
NSW_1079739,9,Melaleuca quinquenervia,-31.69862089,152.7916118,pa9710de0,NSW_1079739_9,1329
NSW_1079740,1,Melaleuca quinquenervia,-32.24914199,152.5377314,pbb515550,NSW_1079740_1,1333
NSW_1079740,10,Melaleuca quinquenervia,-32.24914199,152.5377314,pbb515550,NSW_1079740_10,1342
NSW_1079740,11,Melaleuca quinquenervia,-32.24914199,152.5377314,pbb515550,NSW_1079740_11,1343
NSW_1079740,12,Melaleuca quinquenervia,-32.24914199,152.5377314,pbb515550,NSW_1079740_12,1344
NSW_1079740,2,Melaleuca quinquenervia,-32.24914199,152.5377314,pbb515550,NSW_1079740_2,1334
NSW_1079740,3,Melaleuca quinquenervia,-32.24914199,152.5377314,pbb515550,NSW_1079740_3,1335
NSW_1079740,4,Melaleuca quinquenervia,-32.24914199,152.5377314,pbb515550,NSW_1079740_4,1336
NSW_1079740,5,Melaleuca quinquenervia,-32.24914199,152.5377314,pbb515550,NSW_1079740_5,1337
NSW_1079740,6,Melaleuca quinquenervia,-32.24914199,152.5377314,pbb515550,NSW_1079740_6,1338
NSW_1079740,7,Melaleuca quinquenervia,-32.24914199,152.5377314,pbb515550,NSW_1079740_7,1339
NSW_1079740,8,Melaleuca quinquenervia,-32.24914199,152.5377314,pbb515550,NSW_1079740_8,1340
NSW_1079740,9,Melaleuca quinquenervia,-32.24914199,152.5377314,pbb515550,NSW_1079740_9,1341
NSW_1079741,1,Melaleuca quinquenervia,-31.33082294,152.9575479,pe59c2ef0,NSW_1079741_1,1345
NSW_1079741,10,Melaleuca quinquenervia,-31.33082294,152.9575479,pe59c2ef0,NSW_1079741_10,1354
NSW_1079741,11,Melaleuca quinquenervia,-31.33082294,152.9575479,pe59c2ef0,NSW_1079741_11,1355
NSW_1079741,12,Melaleuca quinquenervia,-31.33082294,152.9575479,pe59c2ef0,NSW_1079741_12,1356
NSW_1079741,2,Melaleuca quinquenervia,-31.33082294,152.9575479,pe59c2ef0,NSW_1079741_2,1346
NSW_1079741,3,Melaleuca quinquenervia,-31.33082294,152.9575479,pe59c2ef0,NSW_1079741_3,1347
NSW_1079741,4,Melaleuca quinquenervia,-31.33082294,152.9575479,pe59c2ef0,NSW_1079741_4,1348
NSW_1079741,5,Melaleuca quinquenervia,-31.33082294,152.9575479,pe59c2ef0,NSW_1079741_5,1349
NSW_1079741,6,Melaleuca quinquenervia,-31.33082294,152.9575479,pe59c2ef0,NSW_1079741_6,1350
NSW_1079741,7,Melaleuca quinquenervia,-31.33082294,152.9575479,pe59c2ef0,NSW_1079741_7,1351
NSW_1079741,8,Melaleuca quinquenervia,-31.33082294,152.9575479,pe59c2ef0,NSW_1079741_8,1352
NSW_1079741,9,Melaleuca quinquenervia,-31.33082294,152.9575479,pe59c2ef0,NSW_1079741_9,1353
NSW_1079743,1,Melaleuca quinquenervia,-31.71505587,152.7912195,pa9710de0,NSW_1079743_1,1357
NSW_1079743,10,Melaleuca quinquenervia,-31.71505587,152.7912195,pa9710de0,NSW_1079743_10,1366
NSW_1079743,11,Melaleuca quinquenervia,-31.71505587,152.7912195,pa9710de0,NSW_1079743_11,1367
NSW_1079743,12,Melaleuca quinquenervia,-31.71505587,152.7912195,pa9710de0,NSW_1079743_12,1368
NSW_1079743,2,Melaleuca quinquenervia,-31.71505587,152.7912195,pa9710de0,NSW_1079743_2,1358
NSW_1079743,3,Melaleuca quinquenervia,-31.71505587,152.7912195,pa9710de0,NSW_1079743_3,1359
NSW_1079743,4,Melaleuca quinquenervia,-31.71505587,152.7912195,pa9710de0,NSW_1079743_4,1360
NSW_1079743,5,Melaleuca quinquenervia,-31.71505587,152.7912195,pa9710de0,NSW_1079743_5,1361
NSW_1079743,6,Melaleuca quinquenervia,-31.71505587,152.7912195,pa9710de0,NSW_1079743_6,1362
NSW_1079743,7,Melaleuca quinquenervia,-31.71505587,152.7912195,pa9710de0,NSW_1079743_7,1363
NSW_1079743,8,Melaleuca quinquenervia,-31.71505587,152.7912195,pa9710de0,NSW_1079743_8,1364
NSW_1079743,9,Melaleuca quinquenervia,-31.71505587,152.7912195,pa9710de0,NSW_1079743_9,1365
NSW_1079744,1,Melaleuca quinquenervia,-32.25109305,152.5364718,pbb515550,NSW_1079744_1,1369
NSW_1079744,10,Melaleuca quinquenervia,-32.25109305,152.5364718,pbb515550,NSW_1079744_10,1378
NSW_1079744,11,Melaleuca quinquenervia,-32.25109305,152.5364718,pbb515550,NSW_1079744_11,1379
NSW_1079744,12,Melaleuca quinquenervia,-32.25109305,152.5364718,pbb515550,NSW_1079744_12,1380
NSW_1079744,2,Melaleuca quinquenervia,-32.25109305,152.5364718,pbb515550,NSW_1079744_2,1370
NSW_1079744,3,Melaleuca quinquenervia,-32.25109305,152.5364718,pbb515550,NSW_1079744_3,1371
NSW_1079744,4,Melaleuca quinquenervia,-32.25109305,152.5364718,pbb515550,NSW_1079744_4,1372
NSW_1079744,5,Melaleuca quinquenervia,-32.25109305,152.5364718,pbb515550,NSW_1079744_5,1373
NSW_1079744,6,Melaleuca quinquenervia,-32.25109305,152.5364718,pbb515550,NSW_1079744_6,1374
NSW_1079744,7,Melaleuca quinquenervia,-32.25109305,152.5364718,pbb515550,NSW_1079744_7,1375
NSW_1079744,8,Melaleuca quinquenervia,-32.25109305,152.5364718,pbb515550,NSW_1079744_8,1376
NSW_1079744,9,Melaleuca quinquenervia,-32.25109305,152.5364718,pbb515550,NSW_1079744_9,1377
NSW_1079745,1,Melaleuca quinquenervia,-31.49982136,152.9005251,pb9a5aec0,NSW_1079745_1,1381
NSW_1079745,10,Melaleuca quinquenervia,-31.49982136,152.9005251,pb9a5aec0,NSW_1079745_10,1390
NSW_1079745,11,Melaleuca quinquenervia,-31.49982136,152.9005251,pb9a5aec0,NSW_1079745_11,1391
NSW_1079745,12,Melaleuca quinquenervia,-31.49982136,152.9005251,pb9a5aec0,NSW_1079745_12,1392
NSW_1079745,2,Melaleuca quinquenervia,-31.49982136,152.9005251,pb9a5aec0,NSW_1079745_2,1382
NSW_1079745,3,Melaleuca quinquenervia,-31.49982136,152.9005251,pb9a5aec0,NSW_1079745_3,1383
NSW_1079745,4,Melaleuca quinquenervia,-31.49982136,152.9005251,pb9a5aec0,NSW_1079745_4,1384
NSW_1079745,5,Melaleuca quinquenervia,-31.49982136,152.9005251,pb9a5aec0,NSW_1079745_5,1385
NSW_1079745,6,Melaleuca quinquenervia,-31.49982136,152.9005251,pb9a5aec0,NSW_1079745_6,1386
NSW_1079745,7,Melaleuca quinquenervia,-31.49982136,152.9005251,pb9a5aec0,NSW_1079745_7,1387
NSW_1079745,8,Melaleuca quinquenervia,-31.49982136,152.9005251,pb9a5aec0,NSW_1079745_8,1388
NSW_1079745,9,Melaleuca quinquenervia,-31.49982136,152.9005251,pb9a5aec0,NSW_1079745_9,1389
NSW_1079746,1,Melaleuca quinquenervia,-31.33168946,152.9570097,pe59c2ef0,NSW_1079746_1,1393
NSW_1079746,10,Melaleuca quinquenervia,-31.33168946,152.9570097,pe59c2ef0,NSW_1079746_10,1402
