"dataResourceUid","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","relationshipAccordingTo","subfamily","resourceRelationshipID","eventType","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","superfamily","identifierRole","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr22500","","2019-01-10T06:24","","CC0","","","","","urn:lsid:biocol.org:col:15463","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","","US","US","NMNH Extant Biology","","PRESERVED_SPECIMEN","","","","http://n2t.net/ark:/65665/394df6bc1-7989-43f8-8eb4-0e2a4d583246","US 2158033","5120","S. Everist","1","","","","","","","","PRESENT","","","https://collections.nmnh.si.edu/media/?i=13225247","","","","","","","","","2e581a78-a8e5-43a1-9b6f-cf7bb1bfa893","","","","","","","","","","","","","","","Transcribed d/m/y: 20/5/52","","","","","","","","","","","OCEANIA","","","","Australia","AU","Queensland","","","Cook District. Port Douglas.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendron","Melaleuca leucadendra","","","","","","","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendron","","species","","(L.) L.","Broad-leaved Tea-tree","","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","2e581a78-a8e5-43a1-9b6f-cf7bb1bfa893","","","","","","","","","","",""
"dr22500","","2022-09-21T12:48","","CC0","","","","","urn:lsid:biocol.org:col:15463","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","","US","US","NMNH Extant Biology","","PRESERVED_SPECIMEN","","","","http://n2t.net/ark:/65665/3d212025a-c679-4256-9634-be3e0369329a","USw11660","FPRL 2918","Collector unknown","1","","","","","","","","PRESENT","Wood Sample","","https://collections.nmnh.si.edu/media/?i=16200394","","","","","","","","","","","","","","","","","","","","","","","","-- --- ----","","","","","","","","","","","OCEANIA","","","","Australia","AU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra","Melaleuca leucadendra","","","","","","","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","9d3926a5-fafa-473a-969c-96032c717789","","","","","","","","","","",""
"dr22500","","2019-01-10T07:30","","CC0","","","","","urn:lsid:biocol.org:col:15463","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","","US","US","NMNH Extant Biology","","PRESERVED_SPECIMEN","","","","http://n2t.net/ark:/65665/355de1919-99fa-459f-915a-c056450388a4","US 1348851","1130","S. Helms","1","","","","","","","","PRESENT","","","https://collections.nmnh.si.edu/media/?i=13228461","","","","","","","","","","","","","","","","","1922-06-09T00:00:00Z","","160","160","1922","6","9","","","","","","","","","","","","OCEANIA","","","","Australia","AU","Queensland","","","N. Queensland: Magnetic Isl. Townsville.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendron","Melaleuca leucadendra","","","","","","","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendron","","species","","(L.) L.","Broad-leaved Tea-tree","","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","b8a31613-5f2f-4320-8f97-ca4b58c1ff59","","","","","","","","","","",""
"dr22501","","","","CC0","","","","","","","","NHMUK","BOT","","","PRESERVED_SPECIMEN","","","{""associatedMediaCount"": 1, ""barcode"": null, ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": ""Sheet"", ""collectionName"": null, ""commodity"": null, ""created"": 1267193538000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": [""Yes"", ""No""], ""determinationNames"": [""Melaleuca leucadendron (L.) L."", ""Melaleuca mimosoides Schauer ex A.Cunn.""], ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055302840"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": ""GPI Georeferencing"", ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""Gen Herb"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}","b31db77d-0ed7-468f-81b5-05b41078bd1b","BM001015131","253","Allan Cunningham","","","","","","","","","PRESENT","","","","","","","NHMUK:ecatalogue:605800","","","","","b861f177-4933-4a25-91f8-0a31b3b38413","","","","","","","253","","","","","1819","","","","","","","","","","","","","","OCEANIA","","","","Australia","AU","","","","","","","","","","","","","","","","","","","1564.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TYPE","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendron (L.) L.","Melaleuca leucadendra","","","","","","","Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendron","","species","","(L.) L.","Broad-leaved Tea-tree","","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","0068ca5d-7767-40e9-91a9-a010930f8cef","","","","","","","","","","",""
"dr22501","","","","CC0","","","","","","","","NHMUK","BOT","","","PRESERVED_SPECIMEN","","","{""associatedMediaCount"": 1, ""barcode"": null, ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": ""Sheet"", ""collectionName"": null, ""commodity"": null, ""created"": 1267194654000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": [""Yes"", ""No""], ""determinationNames"": [""Melaleuca leucadendron (L.) L."", ""Melaleuca mimosoides Schauer ex A.Cunn.""], ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055514083"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": ""GPI Georeferencing"", ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""Gen Herb"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}","e4b0e345-d3ff-4fd6-b72b-1e4444123721","BM001015132","252","Allan Cunningham","","","","","","","","","PRESENT","","","","","","","NHMUK:ecatalogue:605807","","","","","0068ca5d-7767-40e9-91a9-a010930f8cef","","","","","","","252","","","","","1819","","","","","","","","","","","","","","OCEANIA","","","","Australia","AU","","","","","","","","","","","","","","","","","","","1564.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TYPE","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendron (L.) L.","Melaleuca leucadendra","","","","","","","Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendron","","species","","(L.) L.","Broad-leaved Tea-tree","","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","f0fee804-dbd7-4254-9c5e-1bc7a9db0c85","","","","","","","","","","",""
"dr22502","","","","CC0","Naturalis Biodiversity Center","","","","https://ror.org/0566bfb96","","","","Botany","","","PRESERVED_SPECIMEN","","","","https://data.biodiversitydata.nl/naturalis/specimen/L.2526601","L.2526601","Schodde, R 3356","Schodde R","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1963-08-21T00:00:00Z","","233","233","1963","8","21","","","","","","","","","","","","OCEANIA","","","","Australia","AU","","","","Queensland. Spear Creek, c. 1 mile north of Mt. Molloy, North Queensland.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","Plantae|Myrtales|Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","fe1eca11-3976-47a6-be14-bf476ed36fe0","","","","","","","","","","",""
"dr22502","","","","CC0","Naturalis Biodiversity Center","","","","https://ror.org/0566bfb96","","","","Botany","","","PRESERVED_SPECIMEN","","","","https://data.biodiversitydata.nl/naturalis/specimen/L.2526557","L.2526557","Webb, LJ; Tracey, JG 3334","Webb LJ; Tracey JG","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1957-08-02T00:00:00Z","","214","214","1957","8","2","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Queensland, Cook District. Brampston Beach, E of Babinda, along southern forestry road, growing in swamps at base of phyllite hills and on sand behind beach.","","","","","","","","","","","","-17.35","146.01667","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","Plantae|Myrtales|Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","55b7ab9e-6428-48c9-838f-3c4c970092bc","","","","","","","","","","",""
"dr22502","","","","CC0","Naturalis Biodiversity Center","","","","https://ror.org/0566bfb96","","","","Botany","","","PRESERVED_SPECIMEN","","","","https://data.biodiversitydata.nl/naturalis/specimen/L.2526518","L.2526518","Brass, LJ; Archbold Cape York Expedition 19642","Brass LJ; Archbold Cape York Expedition","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1948-07-17T00:00:00Z","","199","199","1948","7","17","","","","","","","","","","","","OCEANIA","","","","Australia","AU","","","","Cape York Peninsula, Queensland. Brown's Creek, Pascoe River.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","Plantae|Myrtales|Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","0377cfce-6b70-4ea7-9f6d-0e27aa49757e","","","","","","","","","","",""
"dr22502","","","","CC0","Naturalis Biodiversity Center","","","","https://ror.org/0566bfb96","","","","Botany","","","PRESERVED_SPECIMEN","","","","https://data.biodiversitydata.nl/naturalis/specimen/AMD.79045","AMD.79045","Unknown s.n.","Unknown","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1889-10-01T00:00:00Z","","274","304","1889","10","","","","","","","","","","","","","OCEANIA","","","","Australia","AU","","","","Sydney.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","Plantae|Myrtales|Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","d9202933-6789-4085-89ff-4db06d96f205","","","","","","","","","","",""
"dr22502","","","","CC0","Naturalis Biodiversity Center","","","","https://ror.org/0566bfb96","","","","Botany","","","PRESERVED_SPECIMEN","","","","https://data.biodiversitydata.nl/naturalis/specimen/L.2526514","L.2526514","Clarkson, JR 3487","Clarkson JR","","","","","","","","","PRESENT","","","","","","","","","","","","5fb8e5db-3b12-40c6-a003-7fea6e7df3bd","","","","","","","","1980-10-09T00:00:00Z","","283","283","1980","10","9","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Queensland, Cook District. 36 km west of Strathmay on Musgrave-Edward River Road.","","","","","","","","","","","","-14.81667","142.48333","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","Plantae|Myrtales|Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","4e365ebc-031e-4f72-990d-d027a457e2ea","","","","","","","","","","",""
"dr22502","","","","CC0","Naturalis Biodiversity Center","","","","https://ror.org/0566bfb96","","","","Botany","","","PRESERVED_SPECIMEN","","","","https://data.biodiversitydata.nl/naturalis/specimen/L.2526519","L.2526519","Brass, LJ; Archbold Cape York Expedition 18613","Brass LJ; Archbold Cape York Expedition","","","","","","","","","PRESENT","","","","","","","","","","","","cabf06fe-9b20-4dba-b964-8f7194d06745","","","","","","","","1948-05-03T00:00:00Z","","124","124","1948","5","3","","","","","","","","","","","","OCEANIA","","","","Australia","AU","","","","Cape York Peninsula, Queensland. Lockerbie, 10 miles WSW of Somerset.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","Plantae|Myrtales|Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","c90989fd-4eab-4626-90aa-b06c9acbb14f","","","","","","","","","","",""
"dr22502","","","","CC0","Naturalis Biodiversity Center","","","","https://ror.org/0566bfb96","","","","Botany","","","PRESERVED_SPECIMEN","","","","https://data.biodiversitydata.nl/naturalis/specimen/L.2526507","L.2526507","Johnson, RW 940","Johnson RW","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1959-09-10T00:00:00Z","","253","253","1959","9","10","","","","","","","","","","","","OCEANIA","","","","Australia","AU","","","","Queensland, Leichhardt District. Goonwarra, on Bridgewater Creek.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","Plantae|Myrtales|Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","3e0e6fdf-1363-4662-8dcb-534d1a73dc11","","","","","","","","","","",""
"dr22502","","","","CC0","Naturalis Biodiversity Center","","","","https://ror.org/0566bfb96","","","","Botany","","","PRESERVED_SPECIMEN","","","","https://data.biodiversitydata.nl/naturalis/specimen/L.2526517","L.2526517","Wilson, IB 335","Wilson IB","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1965-02-13T00:00:00Z","","44","44","1965","2","13","","","","","","","","","","","","OCEANIA","","","","Australia","AU","","","","Northern Territory. 20 miles N.E. of Katherine.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","Plantae|Myrtales|Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","14335155-e532-42e9-9962-b2c682b20f06","","","","","","","","","","",""
"dr22502","","","","CC0","Naturalis Biodiversity Center","","","","https://ror.org/0566bfb96","","","","Botany","","","PRESERVED_SPECIMEN","","","","https://data.biodiversitydata.nl/naturalis/specimen/L.2526587","L.2526587","Coveny, RG 2187","Coveny RG","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1969-10-01T00:00:00Z","","274","274","1969","10","1","","","","","","","","","","","","OCEANIA","","","","Australia","AU","","","","c. 11.5 km (7miles) NW. of Iluka, 11.5 km (7 miles) ENE. of Maclean. N.S.W.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","Plantae|Myrtales|Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","48e56889-832b-4098-bcf3-db1bb24b63cf","","","","","","","","","","",""
"dr22502","","","","CC0","Naturalis Biodiversity Center","","","","https://ror.org/0566bfb96","","","","Botany","","","PRESERVED_SPECIMEN","","","","https://data.biodiversitydata.nl/naturalis/specimen/L.2526552","L.2526552","Clarkson, JR 6198","Clarkson JR","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1985-08-31T00:00:00Z","","243","243","1985","8","31","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Queensland, Cook District. ca. 0.5km north of the Jardine River at the telegraph line crossing.","","","","","","","","","","","","-11.13333","142.35","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","Plantae|Myrtales|Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","58611d38-4423-4873-8ba0-e0601005a0c3","","","","","","","","","","",""
"dr22502","","","","CC0","Naturalis Biodiversity Center","","","","https://ror.org/0566bfb96","","","","Botany","","","PRESERVED_SPECIMEN","","","","https://data.biodiversitydata.nl/naturalis/specimen/L.2526551","L.2526551","Coveny, RG; Haegi, LAR 9898","Coveny RG; Haegi LAR","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1977-12-01T00:00:00Z","","335","335","1977","12","1","","","","","","","","","","","","","","","","Australia","AU","New South Wales","","","ca 1km N. Evans Head on the Broad Water Road. N.S.W. Subdiv.: NC.","","","","","","","","","","","","-29.1","153.43333","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","Plantae|Myrtales|Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","576edb6e-d874-437f-a5e7-f21951a146a6","","","","","","","","","","",""
"dr22502","","","","CC0","Naturalis Biodiversity Center","","","","https://ror.org/0566bfb96","","","","Botany","","","PRESERVED_SPECIMEN","","","","https://data.biodiversitydata.nl/naturalis/specimen/L.2526594","L.2526594","Webb, LJ; Smith, LS 3339","Webb LJ; Smith LS","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1957-08-16T00:00:00Z","","228","228","1957","8","16","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Queensland, Cook District. Davies Creek, on creekbed in coarse granite alluvium.","","","","","","","","","","","","-17.08333","145.58333","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","Plantae|Myrtales|Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","6291364c-cf65-4f01-8143-a88f760ed1d0","","","","","","","","","","",""
"dr22502","","","","CC0","Naturalis Biodiversity Center","","","","https://ror.org/0566bfb96","","","","Botany","","","PRESERVED_SPECIMEN","","","","https://data.biodiversitydata.nl/naturalis/specimen/L.2526513","L.2526513","Clarkson, JR 3487","Clarkson JR","","","","","","","","","PRESENT","","","","","","","","","","","","4e365ebc-031e-4f72-990d-d027a457e2ea","","","","","","","","1980-10-09T00:00:00Z","","283","283","1980","10","9","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Queensland, Cook District. 36 km west of Strathmay on Musgrave-Edward River Road.","","","","","","","","","","","","-14.81667","142.48333","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","Plantae|Myrtales|Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","bf22058f-1e8c-47d2-891d-364af327a156","","","","","","","","","","",""
"dr22502","","","","CC0","Naturalis Biodiversity Center","","","","https://ror.org/0566bfb96","","","","Botany","","","PRESERVED_SPECIMEN","","","","https://data.biodiversitydata.nl/naturalis/specimen/L.2526591","L.2526591","Kaspiew, B 38 a","Kaspiew B","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1958-10-03T00:00:00Z","","276","276","1958","10","3","","","","","","","","","","","","OCEANIA","","","","Australia","AU","","","","c. Australia; Alice Spring.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5415976","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","Plantae|Myrtales|Myrtaceae","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","ACCEPTED","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","","","fb7e52f0-c448-4b60-a399-986fe923f989","","","","","","","","","","",""
