dataResourceUid,images,dcterms:modified,dcterms:language,dcterms:license,rightsHolder,dcterms:accessRights,dcterms:bibliographicCitation,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedMedia,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,raw_scientificName,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,measurementDeterminedDate,recordedByID,identifiedByID,videos,species,relationshipAccordingTo,subfamily,resourceRelationshipID,eventType,measurementRemarks,measurementValue,relationshipRemarks,resourceID,relationshipEstablishedDate,superfamily,identifierRole,relationshipOfResource,measurementMethod,identifier,provenance,sounds,recordID,rights,source,measurementID,measurementType,measurementUnit,measurementDeterminedBy,measurementAccuracy,degreeOfEstablishment,relatedResourceID,images,dcterms:type
dr15868,,2021-03-15T00:00,en,CC-BY 4.0 (Int),,,,,,,,JCT,JCT,,,PRESERVED_SPECIMEN,,,,,JCT-S9787.1,12,"Jackes, B.R.",,,,,,,,,PRESENT,sheet,in collection,,,,,,Substrate or Soil: Tree 5+ m tall. Collector's Remarks: Bark papery; Greyish leaves.,,,,,,,,,,,,1985-10-02T00:00:00Z,,275,275,1985,10,2,,Banks of river. Alluvial soils.,,,,,,,,,,,,,,Australia,AU,Queensland,Cook,,"Mitchell River, crossing on Dunabar to Koolatah Road.",,,,,,,,,,,,-15.975,142.425,EPSG:4326,10000,,,,15 58 30 S,142 25 30 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barlow, B.",23/01/1986,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argentea,,species,,W.Fitzg.,Silver Tea-tree,ICN,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,dadc23b3-071b-45d2-a87d-6a93fce9daba,,,,,,,,,,,PhysicalObject
dr15868,,2021-03-15T00:00,en,CC-BY 4.0 (Int),,,,,,,,JCT,JCT,,,PRESERVED_SPECIMEN,,,,,JCT-S11243.1,s.n.,"Jackes, B.R.",,,,,,,,,PRESENT,sheet,in collection,,,,,,"Habit & Size: tree. Collector's Remarks: Bark papery, leaves silver blue.",,,,,,,,,,,,1989-11-26T00:00:00Z,,330,330,1989,11,26,,,,,,,,,,,,,,,,Australia,AU,Queensland,Burke,,"Escott Station, Burktown - Nicholson River.",,,,,,,,,,,,-17.75,139.55,EPSG:4326,10000,,,,17 45 S,139 33 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argentea,,species,,W.Fitzg.,Silver Tea-tree,ICN,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,7bb4c02e-7157-4cb6-90b0-6b39104b8708,,,,,,,,,,,PhysicalObject
dr15868,,2021-03-15T00:00,en,CC-BY 4.0 (Int),,,,,,,,JCT,JCT,,,PRESERVED_SPECIMEN,,,,,JCT-S9785.1,19,"Pulsford, T.",,,,,,,,,PRESENT,sheet,in collection,,,,,,"Map: Lakefield 7769 GR: 848 688. long, narrow, grey leaves.",,,,,,,,,,,,1984-10-01T00:00:00Z,,275,275,1984,10,1,,Sandy soil.,,,,,,,,,,,,,,Australia,AU,Queensland,Cook,,"Hann Crossing, North Kennedy River, north-west of Cooktown.",,,,,,,,,,,,-14.765278,144.077778,EPSG:4326,10000,,,,14 45 55 S,144 4 40 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argentea,,species,,W.Fitzg.,Silver Tea-tree,ICN,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,8795633e-1516-43b8-a016-b2efae30682a,,,,,,,,,,,PhysicalObject
dr15868,,2021-03-15T00:00,en,CC-BY 4.0 (Int),,,,,,,,JCT,JCT,,,PRESERVED_SPECIMEN,,,,,JCT-S9788.1,13,"Jackes, B.R.",,,,,,,,,PRESENT,sheet,in collection,,,,,,Habit & Size: To 5 m tall. Collector's Remarks: Greyish leaves; Bark papery.,,,,,,,,,,,,1985-10-02T00:00:00Z,,275,275,1985,10,2,,Creek bed.,,,,,,,,,,,,,,Australia,AU,Queensland,Cook,,"Mitchell River, crossing on Dumabar to Koolatah Road.",,,,,,,,,,,,-15.416667,142.416667,EPSG:4326,10000,,,,15 25 S,142 25 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barlow, B.",23/01/1986,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argentea,,species,,W.Fitzg.,Silver Tea-tree,ICN,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,91675a5c-694c-414f-8ff3-9d06bbad150c,,,,,,,,,,,PhysicalObject
dr15868,,2021-03-15T00:00,en,CC-BY 4.0 (Int),,,,,,,,JCT,JCT,,,PRESERVED_SPECIMEN,,,,,JCT-S5498.1,16,"Jackes, E.M.",,,,,,,,,PRESENT,sheet,in collection,,,,,,Habit & Size: 40 foot.,,,,,,,,,,,,1974-07-06T00:00:00Z,,187,187,1974,7,6,,Sand. Bed of gorge.,,,,,,,,,,,,,,Australia,AU,Queensland,Kennedy North,,"Red Falls, NW of Charters Towers.",,,,,,,,,,,,-19.927778,145.7375,EPSG:4326,10000,,,,19 55 40 S,145 44 15 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackes, B.R.",,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argentea,,species,,W.Fitzg.,Silver Tea-tree,ICN,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,b7ac8d6c-a75d-44d2-babd-37010edf6302,,,,,,,,,,,PhysicalObject
dr15868,,2021-03-15T00:00,en,CC-BY 4.0 (Int),,,,,,,,JCT,JCT,,,PRESERVED_SPECIMEN,,,,,JCT-S6427.1,s.n.,"Jackes, B.R.",,,,,,,,,PRESENT,sheet,in collection,,,,,,Greyer and more erect than Melaleuca leucadendron.,,,,,,,,,,,,1975-09-27T00:00:00Z,,270,270,1975,9,27,,Creek bed. Sands.,,,,,,,,,,,,,,Australia,AU,Queensland,Kennedy South,,"Cape River, south of Charters Towers.",,,,,,,,,,,,-21,146.416667,EPSG:4326,10000,,,,21 0 S,146 25 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackes, B.R.",1975-09,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argentea,,species,,W.Fitzg.,Silver Tea-tree,ICN,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,cffeefca-280f-4da1-b103-d15c5fe090dc,,,,,,,,,,,PhysicalObject
dr15870,,2013-04-05T06:45:48.918618+11:00,en,CC-BY 4.0 (Int),"N.C.W. Beadle Herbarium, University of New England",Not Restricted,"N.C.W. Beadle Herbarium, University of New England, Australia. Record ID.: NE  29663",,https://scientific-collections.gbif.org/institution/2b972bf0-8e1e-430f-bec3-617c61b134ac,https://scientific-collections.gbif.org/collection/cab6f5a8-ffb8-455b-9dc8-7dc486dc2ffa,gbif:ih:irn:126755,NE,NE,,,PRESERVED_SPECIMEN,,,,NE:NE:NE 29663,NE 29663,s.n.,J.B. Williams | G.J. White,,,,,,,,,PRESENT,,,,,,,,"Tall tree with white paperbark, branches more or less pendulous. Flowers creamy-green, full of honey.",,,,,,,,,,,,1969-08-19T00:00:00Z,,231,231,1969,8,19,19/08/1969,Creek bank.,,,,,,,,,,,,,,Australia,AU,Queensland,,,"Leichhardt. Boot Hill Creek, 64 km SW of Sarina.",,,,,,,,,,,,-21.833333,148.95,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I.R. Telford,2002-06,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argentea,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,238aaaa4-7d7d-4b91-ae30-89093b4a647f,,,,,,,,native,,,PhysicalObject
dr15870,,2013-04-05T06:43:17.428523+11:00,en,CC-BY 4.0 (Int),"N.C.W. Beadle Herbarium, University of New England",Not Restricted,"N.C.W. Beadle Herbarium, University of New England, Australia. Record ID.: NE  9620",,https://scientific-collections.gbif.org/institution/2b972bf0-8e1e-430f-bec3-617c61b134ac,https://scientific-collections.gbif.org/collection/cab6f5a8-ffb8-455b-9dc8-7dc486dc2ffa,gbif:ih:irn:126755,NE,NE,,,PRESERVED_SPECIMEN,,,,NE:NE:NE 9620,NE 9620,,L.A.J. Gilbert,,,,,,,,,PRESENT,,,,,,,,Thin tree 6m. high.,,,,,,,,,,,,1945-07-15T00:00:00Z,,196,196,1945,7,15,15/07/1945,,,,,,,,,,,,,,,Australia,AU,Northern Territory,,,"Darwin and Gulf. Southport, 48 km S. of Darwin.",,,,,,,,,,,,-12.766667,131.016667,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I.R. Telford,2002-06,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argentea,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,db1caa49-bfe0-40c0-ab13-039df87dc6d3,,,,,,,,native,,,PhysicalObject
dr15870,,2013-04-05T06:45:47.037820+11:00,en,CC-BY 4.0 (Int),"N.C.W. Beadle Herbarium, University of New England",Not Restricted,"N.C.W. Beadle Herbarium, University of New England, Australia. Record ID.: NE  25802",,https://scientific-collections.gbif.org/institution/2b972bf0-8e1e-430f-bec3-617c61b134ac,https://scientific-collections.gbif.org/collection/cab6f5a8-ffb8-455b-9dc8-7dc486dc2ffa,gbif:ih:irn:126755,NE,NE,,,PRESERVED_SPECIMEN,,,,NE:NE:NE 25802,NE 25802,s.n.,N.C.W. Beadle,,,,,,,,,PRESENT,,,,,,,,"Tree 10m. high, drooping.",,,,,,,,,,,,1972-09-10T00:00:00Z,,254,254,1972,9,10,10/09/1972,,,,,,,,,,,,,,,Australia,AU,Queensland,,,"Cook. W of Georgetown, bank of Gilbert River.",,,,,,,,,,,,-18.25,143.216667,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I.R. Telford,2002-06,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argentea,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,c3e7d0b3-7b37-489f-bab1-ed86c9fce316,,,,,,,,native,,,PhysicalObject
dr15870,,2013-04-05T06:44:31.749899+11:00,en,CC-BY 4.0 (Int),"N.C.W. Beadle Herbarium, University of New England",Not Restricted,"N.C.W. Beadle Herbarium, University of New England, Australia. Record ID.: NE  34701",,https://scientific-collections.gbif.org/institution/2b972bf0-8e1e-430f-bec3-617c61b134ac,https://scientific-collections.gbif.org/collection/cab6f5a8-ffb8-455b-9dc8-7dc486dc2ffa,gbif:ih:irn:126755,NE,NE,,,PRESERVED_SPECIMEN,,,,NE:NE:NE 34701,NE 34701,,C.R. Gibbs,,,,,,,,,PRESENT,,,,,,,,"12-15m. high, 0.7-1m. diameter. Whitish coloured leaves.",,,,,,,,,,,,1974-09-04T00:00:00Z,,247,247,1974,9,4,4/09/1974,,,,,,,,,,,,,,,Australia,AU,Northern Territory,,,Keep River Gorge.,,,,,,,,,,,,-15.833333,129.083333,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C.R. Gibbs,4/09/1974,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argentea,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,baf37fe7-cc3f-402d-9ca2-6b3c1b9000a8,,,,,,,,native,,,PhysicalObject
dr15870,,2013-04-05T06:43:17.430108+11:00,en,CC-BY 4.0 (Int),"N.C.W. Beadle Herbarium, University of New England",Not Restricted,"N.C.W. Beadle Herbarium, University of New England, Australia. Record ID.: NE  9621",,https://scientific-collections.gbif.org/institution/2b972bf0-8e1e-430f-bec3-617c61b134ac,https://scientific-collections.gbif.org/collection/cab6f5a8-ffb8-455b-9dc8-7dc486dc2ffa,gbif:ih:irn:126755,NE,NE,,,PRESERVED_SPECIMEN,,,,NE:NE:NE 9621,NE 9621,,L.A.J. Gilbert,,,,,,,,,PRESENT,,,,,,,,Tree 15m. high. Common name Tea Tree. Another var. of m. leucadendron ?***,,,,,,,,,,,,1945-05-31T00:00:00Z,,151,151,1945,5,31,31/05/1945,,,,,,,,,,,,,,,Australia,AU,Northern Territory,,,Elizabeth River.,,,,,,,,,,,,-12.533333,130.95,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I.R. Telford,2002-06,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argentea,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,c8fb8b7b-84a5-431f-b04c-02fa56aa9110,,,,,,,,native,,,PhysicalObject
dr15870,,2013-04-05T06:45:54.979932+11:00,en,CC-BY 4.0 (Int),"N.C.W. Beadle Herbarium, University of New England",Not Restricted,"N.C.W. Beadle Herbarium, University of New England, Australia. Record ID.: NE  33961",,https://scientific-collections.gbif.org/institution/2b972bf0-8e1e-430f-bec3-617c61b134ac,https://scientific-collections.gbif.org/collection/cab6f5a8-ffb8-455b-9dc8-7dc486dc2ffa,gbif:ih:irn:126755,NE,NE,,,PRESERVED_SPECIMEN,,,,NE:NE:NE 33961,NE 33961,,G.P. Guymer,,,,,,,,,PRESENT,,,,,,,,"Tree 6m. high, bark light coloured, papery.",,,,,,,,,,,,1976-08-31T00:00:00Z,,244,244,1976,8,31,31/08/1976,Rheophyte of sandy rivers and streams in watercourse.,,,,,,,,,,,,,,Australia,AU,Western Australia,,,Durack R.,,,,,,,,,,,,-17.1,127.133333,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.B. Byrnes,1977,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argentea,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,af2c70fa-74ee-48a6-a882-a22550836a32,,,,,,,,native,,,PhysicalObject
dr15870,,2013-04-05T06:43:17.433276+11:00,en,CC-BY 4.0 (Int),"N.C.W. Beadle Herbarium, University of New England",Not Restricted,"N.C.W. Beadle Herbarium, University of New England, Australia. Record ID.: NE  9625",,https://scientific-collections.gbif.org/institution/2b972bf0-8e1e-430f-bec3-617c61b134ac,https://scientific-collections.gbif.org/collection/cab6f5a8-ffb8-455b-9dc8-7dc486dc2ffa,gbif:ih:irn:126755,NE,NE,,,PRESERVED_SPECIMEN,,,,NE:NE:NE 9625,NE 9625,,L.A.J. Gilbert,,,,,,,,,PRESENT,,,,,,,,"Erect, small tree 1.8m. high.",,,,,,,,,,,,1945-07-29T00:00:00Z,,210,210,1945,7,29,29/07/1945,,,,,,,,,,,,,,,Australia,AU,Northern Territory,,,Tumbling Water.,,,,,,,,,,,,-12.766667,130.966667,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I.R. Telford,2002-06,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argentea,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,559d199b-5671-42ae-9da4-3b233e84d9f3,,,,,,,,native,,,PhysicalObject
dr15870,,2013-04-05T06:43:21.306821+11:00,en,CC-BY 4.0 (Int),"N.C.W. Beadle Herbarium, University of New England",Not Restricted,"N.C.W. Beadle Herbarium, University of New England, Australia. Record ID.: NE  82512",,https://scientific-collections.gbif.org/institution/2b972bf0-8e1e-430f-bec3-617c61b134ac,https://scientific-collections.gbif.org/collection/cab6f5a8-ffb8-455b-9dc8-7dc486dc2ffa,gbif:ih:irn:126755,NE,NE,,,PRESERVED_SPECIMEN,,,,NE:NE:NE 82512,NE 82512,s.n.,J.B. Williams,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,1987-09-07T00:00:00Z,,250,250,1987,9,7,7/09/1987,,,,,,,,,,,,,,,Australia,AU,Northern Territory,,,Darwin and Gulf. Katherine.,,,,,,,,,,,,-14.333333,132.433333,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I.R. Telford,2004-11,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argentea,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,e525dabb-be09-4d32-b798-db3c8efd4e5b,,,,,,,,native,,,PhysicalObject
dr1902,0501ad3b-eb95-43aa-ba4d-7f6c66f97ad6 | 2dc1bfac-cf87-459b-b58c-e2839672f2e9 | d950c232-6f6d-461c-bb84-abff3765a607 | f2abfde8-377f-4ba5-819e-21519aa74981,,,CC-BY-NC 4.0 (Int),,,,,,,,,,,,HUMAN_OBSERVATION,,,"{""avgPhotoRating"":""3.0""}",,,questagame-329256,<a href='https://bee.questagame.com/#/profile/33360?questagame_user_id=33360'> ApairofJanssens | questagame.com</a>,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,2020-01-08T16:10:00Z,,8,8,2020,1,8,,,,,,,,,,,,,,,,Australia,AU,Western Australia,,,,,,,,,,,,,,,-24.859549,113.677561,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""https://bee.questagame.com/#/profile/32482?questagame_user_id=32482"">Alison Pearson (High)</a>",,,<a href='https://bee.questagame.com/#/expert/pastwork/329256/comments?search=true&sighting_source_id=329256&_k=1vxxpo'>Challenge ID?</a>,,,5415741,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,Plants that flower,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Individual sightings,,693c2d35-b198-4c49-a6a7-b938032e6d21,,,,,,,,,,0501ad3b-eb95-43aa-ba4d-7f6c66f97ad6 | 2dc1bfac-cf87-459b-b58c-e2839672f2e9 | d950c232-6f6d-461c-bb84-abff3765a607 | f2abfde8-377f-4ba5-819e-21519aa74981,
dr1902,57f7d379-bfd3-4b00-ab85-954d47a9c8ec | 68ec16e7-5d52-44b5-9514-2f39c7e67cfe | 958aa792-aef4-4e6e-b512-cf0407949056 | a01f2d6c-5310-47d9-8d69-8d8605e20b37 | b282a526-e475-4d63-b4d3-9e642dc7304b,,,CC-BY-NC 4.0 (Int),,,,,,,,,,,,HUMAN_OBSERVATION,,,"{""avgPhotoRating"":""0.0""}",,,questagame-193720,<a href='https://bee.questagame.com/#/profile/18584?questagame_user_id=18584'> Bryn | questagame.com</a>,,,,,,,,,PRESENT,,,,,,,,"Small paperbark tree with silver leaves, possibly suggesting it is a silver-leaved paperbark. Flowers in the form of cream coloured cylindrical spikes.",,,,,,,,,,,,2018-09-08T19:04:00Z,,251,251,2018,9,8,,,,,,,,,,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-14.378179,132.405362,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a href='https://bee.questagame.com/#/expert/pastwork/193720/comments?search=true&sighting_source_id=193720&_k=1vxxpo'>Challenge ID?</a>,,,5415741,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,Plants that flower,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Individual sightings,,9cd87935-f409-466f-8ca9-7a1fea66b42a,,,,,,,,,,57f7d379-bfd3-4b00-ab85-954d47a9c8ec | 68ec16e7-5d52-44b5-9514-2f39c7e67cfe | 958aa792-aef4-4e6e-b512-cf0407949056 | a01f2d6c-5310-47d9-8d69-8d8605e20b37 | b282a526-e475-4d63-b4d3-9e642dc7304b,
dr2153,,,,CC-BY 4.0 (Int),,,,,,,,LINC,LINC,,,PRESERVED_SPECIMEN,,,,3441c8ed-0042-4cba-9728-a17db78e43b9,LINC-6027,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brisbane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farrell K,,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,argintea,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,,,3441c8ed-0042-4cba-9728-a17db78e43b9,,,,,,,,,,,PhysicalObject
dr21991,,,,CC-BY 3.0 (Au),,,,,,,,WASC,,,,OCCURRENCE,,,,20220473-trial-occ,20220473,,"Stray, Matthew",,,,,,,,,PRESENT,,,,,,,,,,,,f8d50540-ee2b-4fb5-8c36-9b5ccab22cf1,,,,,20220473-trial,20220473,,,,,,2022,6,13,,,,,,,,,,,,OCEANIA,,,,Australia,AU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,Trial,,,,,,,,,,,,,48013370-1969-481a-95e5-208316e0ba14,,,,,,,,,,,
dr21991,,,,CC-BY 3.0 (Au),,,,,,,,WASC,,,,OCCURRENCE,,,,20160320-trial-occ,20160320,,"Sweedman, L.S.J.",,,,,,,,,PRESENT,,,,,,,,,,,,598e5ceb-ef32-4994-b368-14a94ac15a24,,,,,20160320-trial,20160320,,,,,,2014,10,12,,,,,,,,,,,,OCEANIA,,,,Australia,AU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea W.Fitzg.,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,Trial,,,,,,,,,,,,,01967d59-8321-46d4-9c1b-03cf9293eacc,,,,,,,,,,,
